id1	id2	length	identity	similarity	gaps	score
PCDHB15_Domain5	CDH17_Domain3	102	30.4	39.2	15.7	73
PCDHB15_Domain5	CDH17_Domain4	107	31.8	50.5	NA	105.5
PCDHB15_Domain5	CDH17_Domain5	121	21.5	38	38.8	53
PCDHB15_Domain5	CDH17_Domain6	100	28	50	NA	96.5
PCDHB15_Domain5	CDH17_Domain7	16	31.2	50	NA	24
PCDHB15_Domain6	CDH17_Domain1	96	20.8	36.5	21.9	26
PCDHB15_Domain6	CDH17_Domain2	102	24.5	42.2	12.7	46
PCDHB15_Domain6	CDH17_Domain3	11	63.6	63.6	NA	26
PCDHB15_Domain6	CDH17_Domain4	59	25.4	57.6	NA	59.5
PCDHB15_Domain6	CDH17_Domain5	75	25.3	41.3	12	38.5
PCDHB15_Domain6	CDH17_Domain6	92	21.7	41.3	NA	45
PCDHB15_Domain6	CDH17_Domain7	96	21.9	36.5	34.4	44
PCDHB16_Domain1	CDH17_Domain1	76	25	40.8	32.9	54
PCDHB16_Domain1	CDH17_Domain2	11	27.3	90.9	NA	27
PCDHB16_Domain1	CDH17_Domain3	59	32.2	49.2	25.4	68
PCDHB16_Domain1	CDH17_Domain4	112	26.8	43.8	22.3	55
PCDHB16_Domain1	CDH17_Domain5	128	21.9	36.7	32.8	36.5
PCDHB16_Domain1	CDH17_Domain6	109	18.3	38.5	32.1	47.5
PCDHB16_Domain1	CDH17_Domain7	14	28.6	57.1	NA	20
PCDHB16_Domain2	CDH17_Domain1	57	36.8	47.4	NA	80.5
PCDHB16_Domain2	CDH17_Domain2	121	21.5	39.7	27.3	51.5
PCDHB16_Domain2	CDH17_Domain3	64	29.7	43.8	15.6	71.5
PCDHB16_Domain2	CDH17_Domain4	122	23	36.9	29.5	78
PCDHB16_Domain2	CDH17_Domain5	115	22.6	40.9	14.8	45
PCDHB16_Domain2	CDH17_Domain6	41	31.7	53.7	NA	64
PCDHB16_Domain2	CDH17_Domain7	74	25.7	44.6	31.1	46.5
PCDHB16_Domain3	CDH17_Domain1	83	24.1	47	25.3	68.5
PCDHB16_Domain3	CDH17_Domain2	90	28.9	46.7	NA	74.5
PCDHB16_Domain3	CDH17_Domain3	99	27.3	43.4	NA	63
PCDHB16_Domain3	CDH17_Domain4	101	24.8	48.5	NA	87
PCDHB16_Domain3	CDH17_Domain5	108	26.9	44.4	14.8	87
PCDHB16_Domain3	CDH17_Domain6	103	33	57.3	NA	125.5
PCDHB16_Domain3	CDH17_Domain7	78	30.8	46.2	12.8	46
PCDHB16_Domain4	CDH17_Domain1	97	25.8	42.3	20.6	98
PCDHB16_Domain4	CDH17_Domain2	89	25.8	40.4	25.8	51.5
PCDHB16_Domain4	CDH17_Domain3	101	27.7	40.6	17.8	66
PCDHB16_Domain4	CDH17_Domain4	111	22.5	42.3	26.1	70
PCDHB16_Domain4	CDH17_Domain5	105	24.8	38.1	30.5	51
PCDHB16_Domain4	CDH17_Domain6	41	36.6	56.1	NA	75
PCDHB16_Domain4	CDH17_Domain7	77	22.1	39	24.7	37.5
PCDHB16_Domain5	CDH17_Domain1	91	22	37.4	18.7	66.5
PCDHB16_Domain5	CDH17_Domain2	91	26.4	40.7	23.1	49
PCDHB16_Domain5	CDH17_Domain3	99	29.3	40.4	10.1	74
PCDHB16_Domain5	CDH17_Domain4	107	29.9	48.6	NA	91.5
PCDHB16_Domain5	CDH17_Domain5	117	21.4	39.3	33.3	46.5
PCDHB16_Domain5	CDH17_Domain6	100	27	49	NA	94.5
PCDHB16_Domain5	CDH17_Domain7	46	26.1	45.7	NA	24.5
PCDHB16_Domain6	CDH17_Domain1	16	25	43.8	NA	21
PCDHB16_Domain6	CDH17_Domain2	103	21.4	41.7	14.6	45.5
PCDHB16_Domain6	CDH17_Domain3	43	20.9	37.2	NA	31
PCDHB16_Domain6	CDH17_Domain4	59	25.4	55.9	NA	56.5
PCDHB16_Domain6	CDH17_Domain5	75	26.7	40	12	43.5
PCDHB16_Domain6	CDH17_Domain6	92	22.8	41.3	NA	53
PCDHB16_Domain6	CDH17_Domain7	98	26.5	36.7	37.8	44
PCDHB2_Domain1	CDH17_Domain1	64	23.4	40.6	39.1	52
PCDHB2_Domain1	CDH17_Domain2	21	28.6	57.1	NA	30
PCDHB2_Domain1	CDH17_Domain3	76	27.6	50	15.8	65.5
PCDHB2_Domain1	CDH17_Domain4	14	35.7	71.4	NA	39
PCDHB2_Domain1	CDH17_Domain5	116	23.3	40.5	21.6	36.5
PCDHB2_Domain1	CDH17_Domain6	111	27.9	43.2	30.6	63.5
PCDHB2_Domain1	CDH17_Domain7	26	19.2	53.8	15.4	20.5
PCDHB2_Domain2	CDH17_Domain1	78	35.9	43.6	14.1	91.5
PCDHB2_Domain2	CDH17_Domain2	108	22.2	42.6	13	52.5
PCDHB2_Domain2	CDH17_Domain3	67	28.4	43.3	11.9	68.5
PCDHB2_Domain2	CDH17_Domain4	119	25.2	41.2	28.6	87
PCDHB2_Domain2	CDH17_Domain5	123	22.8	37.4	26.8	47.5
PCDHB2_Domain2	CDH17_Domain6	103	24.3	43.7	13.6	63
PCDHB2_Domain2	CDH17_Domain7	90	27.8	37.8	32.2	48
PCDHB2_Domain3	CDH17_Domain1	66	28.8	47	16.7	76.5
PCDHB2_Domain3	CDH17_Domain2	90	27.8	44.4	NA	64.5
PCDHB2_Domain3	CDH17_Domain3	100	29	43	NA	81
PCDHB2_Domain3	CDH17_Domain4	104	25	47.1	NA	76.5
PCDHB2_Domain3	CDH17_Domain5	111	21.6	42.3	19.8	59.5
PCDHB2_Domain3	CDH17_Domain6	106	33	51.9	13.2	125
PCDHB2_Domain3	CDH17_Domain7	68	25	44.1	11.8	44.5
PCDHB2_Domain4	CDH17_Domain1	67	34.3	49.3	NA	95.5
PCDHB2_Domain4	CDH17_Domain2	69	26.1	37.7	26.1	45.5
PCDHB2_Domain4	CDH17_Domain3	66	31.8	50	NA	67.5
PCDHB2_Domain4	CDH17_Domain4	44	34.1	54.5	NA	64
PCDHB2_Domain4	CDH17_Domain5	110	24.5	41.8	21.8	54.5
PCDHB2_Domain4	CDH17_Domain6	88	28.4	48.9	NA	88.5
PCDHB2_Domain4	CDH17_Domain7	28	32.1	46.4	NA	36
PCDHB2_Domain5	CDH17_Domain1	91	20.9	37.4	18.7	65.5
PCDHB2_Domain5	CDH17_Domain2	97	25.8	41.2	21.6	51
PCDHB2_Domain5	CDH17_Domain3	99	30.3	40.4	10.1	78
PCDHB2_Domain5	CDH17_Domain4	107	30.8	48.6	NA	95.5
PCDHB2_Domain5	CDH17_Domain5	117	23.1	41	33.3	54.5
PCDHB2_Domain5	CDH17_Domain6	100	27	49	NA	94.5
PCDHB2_Domain5	CDH17_Domain7	6	66.7	83.3	NA	23
PCDHB2_Domain6	CDH17_Domain1	16	25	43.8	NA	21
PCDHB2_Domain6	CDH17_Domain2	103	21.4	41.7	14.6	45.5
PCDHB2_Domain6	CDH17_Domain3	43	20.9	37.2	NA	29
PCDHB2_Domain6	CDH17_Domain4	59	25.4	57.6	NA	58.5
PCDHB2_Domain6	CDH17_Domain5	75	26.7	40	12	41.5
PCDHB2_Domain6	CDH17_Domain6	92	22.8	41.3	NA	51
PCDHB2_Domain6	CDH17_Domain7	98	26.5	36.7	37.8	45
PCDHB3_Domain1	CDH17_Domain1	80	22.5	38.8	42.5	50
PCDHB3_Domain1	CDH17_Domain2	61	26.2	45.9	21.3	41
PCDHB3_Domain1	CDH17_Domain3	79	27.8	45.6	22.8	64.5
PCDHB3_Domain1	CDH17_Domain4	91	23.1	35.2	38.5	49.5
PCDHB3_Domain1	CDH17_Domain5	62	25.8	40.3	22.6	33
PCDHB3_Domain1	CDH17_Domain6	111	24.3	40.5	30.6	60
PCDHB3_Domain1	CDH17_Domain7	12	58.3	66.7	NA	27
PCDHB3_Domain2	CDH17_Domain1	57	38.6	50.9	NA	82.5
PCDHB3_Domain2	CDH17_Domain2	129	19.4	33.3	38	51.5
PCDHB3_Domain2	CDH17_Domain3	74	24.3	47.3	12.2	67.5
PCDHB3_Domain2	CDH17_Domain4	113	23.9	34.5	37.2	62.5
PCDHB3_Domain2	CDH17_Domain5	124	22.6	39.5	26.6	49.5
PCDHB3_Domain2	CDH17_Domain6	114	22.8	38.6	31.6	59
PCDHB3_Domain2	CDH17_Domain7	96	21.9	37.5	30.2	48
PCDHB3_Domain3	CDH17_Domain1	91	23.1	46.2	24.2	66.5
PCDHB3_Domain3	CDH17_Domain2	108	30.6	44.4	11.1	76.5
PCDHB3_Domain3	CDH17_Domain3	49	38.8	57.1	NA	69.5
PCDHB3_Domain3	CDH17_Domain4	103	28.2	42.7	11.7	66.5
PCDHB3_Domain3	CDH17_Domain5	111	29.7	42.3	16.2	75.5
PCDHB3_Domain3	CDH17_Domain6	106	31.1	51.9	13.2	106
PCDHB3_Domain3	CDH17_Domain7	62	25.8	43.5	NA	41.5
PCDHB3_Domain4	CDH17_Domain1	93	30.1	48.4	11.8	108
PCDHB3_Domain4	CDH17_Domain2	84	27.4	48.8	15.5	59
PCDHB3_Domain4	CDH17_Domain3	56	32.1	44.6	14.3	57.5
PCDHB3_Domain4	CDH17_Domain4	48	29.2	56.2	NA	66
PCDHB3_Domain4	CDH17_Domain5	106	27.4	41.5	15.1	69
PCDHB3_Domain4	CDH17_Domain6	47	34	53.2	NA	80
PCDHB3_Domain4	CDH17_Domain7	17	47.1	58.8	NA	35
PCDHB3_Domain5	CDH17_Domain1	91	20.9	37.4	18.7	65.5
PCDHB3_Domain5	CDH17_Domain2	97	25.8	41.2	21.6	50
PCDHB3_Domain5	CDH17_Domain3	99	29.3	40.4	10.1	74
PCDHB3_Domain5	CDH17_Domain4	107	29.9	48.6	NA	93.5
PCDHB3_Domain5	CDH17_Domain5	117	22.2	40.2	33.3	51.5
PCDHB3_Domain5	CDH17_Domain6	100	28	50	NA	100.5
PCDHB3_Domain5	CDH17_Domain7	66	22.7	37.9	21.2	27
PCDHB3_Domain6	CDH17_Domain1	96	20.8	36.5	21.9	28
PCDHB3_Domain6	CDH17_Domain2	102	24.5	42.2	12.7	46
PCDHB3_Domain6	CDH17_Domain3	43	20.9	39.5	NA	34
PCDHB3_Domain6	CDH17_Domain4	59	25.4	57.6	NA	59.5
PCDHB3_Domain6	CDH17_Domain5	75	26.7	40	12	42.5
PCDHB3_Domain6	CDH17_Domain6	92	22.8	42.4	NA	56
PCDHB3_Domain6	CDH17_Domain7	96	21.9	36.5	34.4	44
PCDHB4_Domain1	CDH17_Domain1	26	34.6	57.7	11.5	42
PCDHB4_Domain1	CDH17_Domain2	19	31.6	68.4	21.1	35.5
PCDHB4_Domain1	CDH17_Domain3	73	27.4	47.9	28.8	60
PCDHB4_Domain1	CDH17_Domain4	112	25	34.8	41.1	42.5
PCDHB4_Domain1	CDH17_Domain5	124	21	40.3	27.4	48.5
PCDHB4_Domain1	CDH17_Domain6	108	22.2	40.7	30.6	68.5
PCDHB4_Domain1	CDH17_Domain7	15	26.7	53.3	NA	23
PCDHB4_Domain2	CDH17_Domain1	49	38.8	53.1	NA	83
PCDHB4_Domain2	CDH17_Domain2	120	25	39.2	25.8	61
PCDHB4_Domain2	CDH17_Domain3	115	27	39.1	30.4	91.5
PCDHB4_Domain2	CDH17_Domain4	115	25.2	42.6	19.1	67
PCDHB4_Domain2	CDH17_Domain5	130	26.2	40	33.8	72
PCDHB4_Domain2	CDH17_Domain6	101	24.8	45.5	15.8	82
PCDHB4_Domain2	CDH17_Domain7	100	26	40	33	57.5
PCDHB4_Domain3	CDH17_Domain1	66	31.8	53	NA	79.5
PCDHB4_Domain3	CDH17_Domain2	108	29.6	43.5	11.1	71.5
PCDHB4_Domain3	CDH17_Domain3	99	32.3	47.5	NA	89
PCDHB4_Domain3	CDH17_Domain4	101	26.7	45.5	NA	70
PCDHB4_Domain3	CDH17_Domain5	111	25.2	44.1	11.7	70.5
PCDHB4_Domain3	CDH17_Domain6	103	32	50.5	NA	112.5
PCDHB4_Domain3	CDH17_Domain7	85	24.7	43.5	NA	49.5
PCDHB4_Domain4	CDH17_Domain1	107	27.1	42.1	19.6	98
PCDHB4_Domain4	CDH17_Domain2	69	29	40.6	26.1	49
PCDHB4_Domain4	CDH17_Domain3	88	29.5	44.3	10.2	73
PCDHB4_Domain4	CDH17_Domain4	89	24.7	44.9	15.7	74.5
PCDHB4_Domain4	CDH17_Domain5	113	26.5	41.6	14.2	53
PCDHB4_Domain4	CDH17_Domain6	42	35.7	54.8	NA	82
PCDHB4_Domain4	CDH17_Domain7	17	41.2	58.8	NA	34
PCDHB4_Domain5	CDH17_Domain1	91	22	37.4	18.7	67.5
PCDHB4_Domain5	CDH17_Domain2	116	24.1	39.7	20.7	53
PCDHB4_Domain5	CDH17_Domain3	99	29.3	40.4	10.1	75
PCDHB4_Domain5	CDH17_Domain4	107	30.8	48.6	NA	94.5
PCDHB4_Domain5	CDH17_Domain5	117	22.2	41	33.3	52.5
PCDHB4_Domain5	CDH17_Domain6	100	27	50	NA	95.5
PCDHB4_Domain5	CDH17_Domain7	46	26.1	47.8	NA	25.5
PCDHB4_Domain6	CDH17_Domain1	96	20.8	36.5	21.9	28
PCDHB4_Domain6	CDH17_Domain2	102	24.5	42.2	12.7	46
PCDHB4_Domain6	CDH17_Domain3	43	20.9	39.5	NA	34
PCDHB4_Domain6	CDH17_Domain4	59	25.4	57.6	NA	59.5
PCDHB4_Domain6	CDH17_Domain5	75	26.7	40	12	42.5
PCDHB4_Domain6	CDH17_Domain6	92	22.8	42.4	NA	56
PCDHB4_Domain6	CDH17_Domain7	96	21.9	36.5	34.4	44
PCDHB5_Domain1	CDH17_Domain1	85	23.5	43.5	32.9	51
PCDHB5_Domain1	CDH17_Domain2	43	23.3	46.5	18.6	32.5
PCDHB5_Domain1	CDH17_Domain3	55	23.6	49.1	20	38
PCDHB5_Domain1	CDH17_Domain4	32	31.2	50	12.5	37.5
PCDHB5_Domain1	CDH17_Domain5	118	27.1	44.1	22	60.5
PCDHB5_Domain1	CDH17_Domain6	106	25.5	42.5	31.1	61
PCDHB5_Domain1	CDH17_Domain7	14	42.9	64.3	NA	23
PCDHB5_Domain2	CDH17_Domain1	109	29.4	38.5	18.3	83
PCDHB5_Domain2	CDH17_Domain2	129	21.7	36.4	38	55.5
PCDHB5_Domain2	CDH17_Domain3	109	25.7	36.7	25.7	69.5
PCDHB5_Domain2	CDH17_Domain4	124	20.2	37.9	32.3	52.5
PCDHB5_Domain2	CDH17_Domain5	119	25.2	39.5	32.8	48.5
PCDHB5_Domain2	CDH17_Domain6	99	27.3	43.4	12.1	87.5
PCDHB5_Domain2	CDH17_Domain7	75	24	42.7	28	57.5
PCDHB5_Domain3	CDH17_Domain1	91	27.5	45.1	25.3	98
PCDHB5_Domain3	CDH17_Domain2	118	29.7	43.2	20.3	77.5
PCDHB5_Domain3	CDH17_Domain3	99	31.3	49.5	NA	88
PCDHB5_Domain3	CDH17_Domain4	107	29	44.9	14	84
PCDHB5_Domain3	CDH17_Domain5	109	25.7	41.3	18.3	75.5
PCDHB5_Domain3	CDH17_Domain6	106	35.8	55.7	14.2	111.5
PCDHB5_Domain3	CDH17_Domain7	21	42.9	47.6	NA	27
PCDHB5_Domain4	CDH17_Domain1	49	34.7	55.1	NA	83
PCDHB5_Domain4	CDH17_Domain2	80	28.8	40	23.8	57
PCDHB5_Domain4	CDH17_Domain3	47	40.4	48.9	NA	57
PCDHB5_Domain4	CDH17_Domain4	48	31.2	56.2	NA	69
PCDHB5_Domain4	CDH17_Domain5	114	22.8	39.5	28.1	49
PCDHB5_Domain4	CDH17_Domain6	41	34.1	58.5	NA	78
PCDHB5_Domain4	CDH17_Domain7	90	23.3	40	30	46
PCDHB5_Domain5	CDH17_Domain1	91	20.9	36.3	18.7	61.5
PCDHB5_Domain5	CDH17_Domain2	94	25.5	40.4	16	52.5
PCDHB5_Domain5	CDH17_Domain3	102	28.4	39.2	15.7	68
PCDHB5_Domain5	CDH17_Domain4	107	29	47.7	NA	83.5
PCDHB5_Domain5	CDH17_Domain5	108	23.1	44.4	19.4	48
PCDHB5_Domain5	CDH17_Domain6	100	29	51	NA	103.5
PCDHB5_Domain5	CDH17_Domain7	68	20.6	38.2	20.6	25
PCDHB5_Domain6	CDH17_Domain1	96	19.8	36.5	21.9	26
PCDHB5_Domain6	CDH17_Domain2	102	24.5	42.2	12.7	46
PCDHB5_Domain6	CDH17_Domain3	43	20.9	39.5	NA	34
PCDHB5_Domain6	CDH17_Domain4	59	25.4	57.6	NA	59.5
PCDHB5_Domain6	CDH17_Domain5	75	24	38.7	12	33.5
PCDHB5_Domain6	CDH17_Domain6	92	22.8	42.4	NA	56
PCDHB5_Domain6	CDH17_Domain7	96	21.9	36.5	34.4	44
PCDHB7_Domain1	CDH17_Domain1	58	32.8	43.1	22.4	48
PCDHB7_Domain1	CDH17_Domain2	20	30	55	35	23
PCDHB7_Domain1	CDH17_Domain3	56	30.4	48.2	23.2	53
PCDHB7_Domain1	CDH17_Domain4	119	23.5	39.5	34.5	47.5
PCDHB7_Domain1	CDH17_Domain5	127	21.3	36.2	31.5	32.5
PCDHB7_Domain1	CDH17_Domain6	114	27.2	38.6	35.1	55.5
PCDHB7_Domain1	CDH17_Domain7	20	35	40	25	21
PCDHB7_Domain2	CDH17_Domain1	56	37.5	48.2	NA	80.5
PCDHB7_Domain2	CDH17_Domain2	116	25	39.7	21.6	56
PCDHB7_Domain2	CDH17_Domain3	102	28.4	45.1	NA	80
PCDHB7_Domain2	CDH17_Domain4	92	26.1	44.6	17.4	65.5
PCDHB7_Domain2	CDH17_Domain5	127	26	38.6	30.7	64
PCDHB7_Domain2	CDH17_Domain6	96	22.9	42.7	NA	65
PCDHB7_Domain2	CDH17_Domain7	96	24	34.4	38.5	41.5
PCDHB7_Domain3	CDH17_Domain1	79	29.1	41.8	25.3	89
PCDHB7_Domain3	CDH17_Domain2	102	31.4	46.1	10.8	89.5
PCDHB7_Domain3	CDH17_Domain3	100	29	40	NA	73
PCDHB7_Domain3	CDH17_Domain4	106	30.2	44.3	15.1	89
PCDHB7_Domain3	CDH17_Domain5	104	23.1	45.2	15.4	66
PCDHB7_Domain3	CDH17_Domain6	106	31.1	50	13.2	97
PCDHB7_Domain3	CDH17_Domain7	78	20.5	46.2	12.8	40.5
PCDHB7_Domain4	CDH17_Domain1	69	29	46.4	NA	84.5
PCDHB7_Domain4	CDH17_Domain2	59	23.7	39	44.1	50
PCDHB7_Domain4	CDH17_Domain3	101	27.7	41.6	15.8	69
PCDHB7_Domain4	CDH17_Domain4	114	23.7	39.5	24.6	75.5
PCDHB7_Domain4	CDH17_Domain5	105	26.7	39	30.5	63
PCDHB7_Domain4	CDH17_Domain6	42	35.7	57.1	NA	85
PCDHB7_Domain4	CDH17_Domain7	17	41.2	58.8	NA	34
PCDHB7_Domain5	CDH17_Domain1	89	21.3	36	19.1	64.5
PCDHB7_Domain5	CDH17_Domain2	97	26.8	42.3	21.6	61
PCDHB7_Domain5	CDH17_Domain3	99	30.3	41.4	10.1	84
PCDHB7_Domain5	CDH17_Domain4	107	29.9	48.6	NA	89.5
PCDHB7_Domain5	CDH17_Domain5	124	21	41.1	28.2	57
PCDHB7_Domain5	CDH17_Domain6	100	28	49	NA	97.5
PCDHB7_Domain5	CDH17_Domain7	93	22.6	38.7	28	26.5
PCDHB7_Domain6	CDH17_Domain1	16	25	43.8	NA	21
PCDHB7_Domain6	CDH17_Domain2	99	21.2	41.4	15.2	44.5
PCDHB7_Domain6	CDH17_Domain3	34	41.2	52.9	11.8	31.5
PCDHB7_Domain6	CDH17_Domain4	59	25.4	55.9	NA	56.5
PCDHB7_Domain6	CDH17_Domain5	75	26.7	40	12	43.5
PCDHB7_Domain6	CDH17_Domain6	92	22.8	41.3	NA	53
PCDHB7_Domain6	CDH17_Domain7	98	26.5	36.7	37.8	44
PCDHB8_Domain1	CDH17_Domain1	52	32.7	46.2	NA	52
PCDHB8_Domain1	CDH17_Domain2	23	26.1	56.5	NA	32
PCDHB8_Domain1	CDH17_Domain3	57	29.8	50.9	10.5	50.5
PCDHB8_Domain1	CDH17_Domain4	107	29	45.8	14	70
PCDHB8_Domain1	CDH17_Domain5	75	24	36	41.3	34.5
PCDHB8_Domain1	CDH17_Domain6	107	30.8	45.8	24.3	47.5
PCDHB8_Domain1	CDH17_Domain7	15	53.3	60	NA	23
PCDHB8_Domain2	CDH17_Domain1	99	28.3	41.4	24.2	90
PCDHB8_Domain2	CDH17_Domain2	121	24	39.7	27.3	54.5
PCDHB8_Domain2	CDH17_Domain3	103	23.3	42.7	22.3	73.5
PCDHB8_Domain2	CDH17_Domain4	118	20.3	38.1	27.1	57.5
PCDHB8_Domain2	CDH17_Domain5	109	23.9	40.4	22.9	46
PCDHB8_Domain2	CDH17_Domain6	112	28.6	40.2	28.6	78.5
PCDHB8_Domain2	CDH17_Domain7	21	42.9	52.4	NA	42
PCDHB8_Domain3	CDH17_Domain1	91	26.4	46.2	24.2	70.5
PCDHB8_Domain3	CDH17_Domain2	96	30.2	47.9	13.5	71.5
PCDHB8_Domain3	CDH17_Domain3	103	27.2	43.7	14.6	61
PCDHB8_Domain3	CDH17_Domain4	102	26.5	43.1	NA	81.5
PCDHB8_Domain3	CDH17_Domain5	111	27.9	45	17.1	78.5
PCDHB8_Domain3	CDH17_Domain6	103	33	50.5	NA	107
PCDHB8_Domain3	CDH17_Domain7	62	21	38.7	NA	38
PCDHB8_Domain4	CDH17_Domain1	67	28.4	46.3	NA	80.5
PCDHB8_Domain4	CDH17_Domain2	74	27	44.6	27	49.5
PCDHB8_Domain4	CDH17_Domain3	61	36.1	52.5	NA	68.5
PCDHB8_Domain4	CDH17_Domain4	87	26.4	44.8	13.8	70.5
PCDHB8_Domain4	CDH17_Domain5	55	27.3	49.1	12.7	48
PCDHB8_Domain4	CDH17_Domain6	71	32.4	53.5	NA	90.5
PCDHB8_Domain4	CDH17_Domain7	90	26.7	43.3	14.4	47
PCDHB8_Domain5	CDH17_Domain1	91	25.3	40.7	18.7	68
PCDHB8_Domain5	CDH17_Domain2	97	25.8	41.2	21.6	54
PCDHB8_Domain5	CDH17_Domain3	99	29.3	40.4	10.1	75
PCDHB8_Domain5	CDH17_Domain4	107	31.8	49.5	NA	99.5
PCDHB8_Domain5	CDH17_Domain5	117	23.1	41.9	33.3	57.5
PCDHB8_Domain5	CDH17_Domain6	100	27	50	NA	95.5
PCDHB8_Domain5	CDH17_Domain7	16	31.2	50	NA	24
PCDHB8_Domain6	CDH17_Domain1	16	25	43.8	NA	21
PCDHB8_Domain6	CDH17_Domain2	103	21.4	41.7	14.6	46.5
PCDHB8_Domain6	CDH17_Domain3	43	20.9	37.2	NA	32
PCDHB8_Domain6	CDH17_Domain4	59	25.4	55.9	NA	56.5
PCDHB8_Domain6	CDH17_Domain5	75	26.7	40	12	43.5
PCDHB8_Domain6	CDH17_Domain6	92	22.8	41.3	NA	54
PCDHB8_Domain6	CDH17_Domain7	98	26.5	36.7	37.8	45
PCDHB9_Domain1	CDH17_Domain1	106	23.6	34.9	45.3	51.5
PCDHB9_Domain1	CDH17_Domain2	62	22.6	38.7	27.4	32
PCDHB9_Domain1	CDH17_Domain3	82	23.2	45.1	31.7	71
PCDHB9_Domain1	CDH17_Domain4	104	25	35.6	38.5	46
PCDHB9_Domain1	CDH17_Domain5	124	20.2	39.5	27.4	38.5
PCDHB9_Domain1	CDH17_Domain6	98	25.5	44.9	NA	58.5
PCDHB9_Domain1	CDH17_Domain7	21	28.6	52.4	NA	26
PCDHB9_Domain2	CDH17_Domain1	56	39.3	53.6	NA	88.5
PCDHB9_Domain2	CDH17_Domain2	115	22.6	37.4	24.3	50
PCDHB9_Domain2	CDH17_Domain3	101	24.8	40.6	NA	69.5
PCDHB9_Domain2	CDH17_Domain4	122	22.1	39.3	29.5	78
PCDHB9_Domain2	CDH17_Domain5	118	26.3	43.2	19.5	79
PCDHB9_Domain2	CDH17_Domain6	101	29.7	49.5	NA	96.5
PCDHB9_Domain2	CDH17_Domain7	87	21.8	39.1	31	41.5
PCDHB9_Domain3	CDH17_Domain1	91	24.2	44	24.2	80
PCDHB9_Domain3	CDH17_Domain2	91	31.9	40.7	11	60
PCDHB9_Domain3	CDH17_Domain3	73	37	50.7	15.1	80.5
PCDHB9_Domain3	CDH17_Domain4	104	26	46.2	NA	69.5
PCDHB9_Domain3	CDH17_Domain5	112	21.4	41.1	25	58.5
PCDHB9_Domain3	CDH17_Domain6	103	29.1	51.5	NA	106.5
PCDHB9_Domain3	CDH17_Domain7	103	24.3	35.9	33	37
PCDHB9_Domain4	CDH17_Domain1	84	31	50	10.7	105.5
PCDHB9_Domain4	CDH17_Domain2	86	31.4	40.7	17.4	56
PCDHB9_Domain4	CDH17_Domain3	93	29	40.9	22.6	66.5
PCDHB9_Domain4	CDH17_Domain4	103	25.2	42.7	19.4	77.5
PCDHB9_Domain4	CDH17_Domain5	121	23.1	37.2	29.8	42.5
PCDHB9_Domain4	CDH17_Domain6	41	36.6	56.1	NA	76
PCDHB9_Domain4	CDH17_Domain7	27	37	55.6	NA	35.5
PCDHB9_Domain5	CDH17_Domain1	91	22	38.5	18.7	68.5
PCDHB9_Domain5	CDH17_Domain2	97	25.8	42.3	21.6	53
PCDHB9_Domain5	CDH17_Domain3	99	29.3	40.4	10.1	74
PCDHB9_Domain5	CDH17_Domain4	107	30.8	49.5	NA	95.5
PCDHB9_Domain5	CDH17_Domain5	115	21.7	40	30.4	52
PCDHB9_Domain5	CDH17_Domain6	100	27	50	NA	93.5
PCDHB9_Domain5	CDH17_Domain7	46	26.1	47.8	NA	24.5
PCDHB9_Domain6	CDH17_Domain1	96	20.8	36.5	21.9	28
PCDHB9_Domain6	CDH17_Domain2	102	24.5	42.2	12.7	46
PCDHB9_Domain6	CDH17_Domain3	43	20.9	39.5	NA	34
PCDHB9_Domain6	CDH17_Domain4	59	25.4	57.6	NA	59.5
PCDHB9_Domain6	CDH17_Domain5	75	26.7	40	12	42.5
PCDHB9_Domain6	CDH17_Domain6	92	22.8	42.4	NA	56
PCDHB9_Domain6	CDH17_Domain7	96	21.9	36.5	34.4	44
PECAM1_Domain1	CDH17_Domain1	28	25	53.6	NA	29
PECAM1_Domain1	CDH17_Domain2	22	18.2	59.1	36.4	21.5
PECAM1_Domain1	CDH17_Domain3	53	22.6	37.7	32.1	26
PECAM1_Domain1	CDH17_Domain4	18	33.3	61.1	NA	29
PECAM1_Domain1	CDH17_Domain5	13	38.5	61.5	NA	21
PECAM1_Domain1	CDH17_Domain6	18	33.3	50	NA	20
PECAM1_Domain1	CDH17_Domain7	64	20.3	31.2	46.9	27.5
PECAM1_Domain2	CDH17_Domain1	41	34.1	41.5	19.5	33.5
PECAM1_Domain2	CDH17_Domain2	14	35.7	78.6	NA	22
PECAM1_Domain2	CDH17_Domain3	68	20.6	44.1	14.7	26
PECAM1_Domain2	CDH17_Domain4	9	44.4	77.8	NA	24
PECAM1_Domain2	CDH17_Domain5	49	22.4	51	12.2	30.5
PECAM1_Domain2	CDH17_Domain6	39	23.1	43.6	15.4	20.5
PECAM1_Domain2	CDH17_Domain7	42	21.4	38.1	28.6	24
PECAM1_Domain3	CDH17_Domain1	32	25	46.9	NA	30
PECAM1_Domain3	CDH17_Domain2	67	22.4	41.8	20.9	23.5
PECAM1_Domain3	CDH17_Domain3	59	27.1	39	33.9	22.5
PECAM1_Domain3	CDH17_Domain4	6	50	83.3	NA	20
PECAM1_Domain3	CDH17_Domain5	11	45.5	54.5	NA	22
PECAM1_Domain3	CDH17_Domain6	38	23.7	42.1	15.8	26.5
PECAM1_Domain3	CDH17_Domain7	8	25	75	NA	18
PECAM1_Domain4	CDH17_Domain1	10	40	60	NA	20
